1,0.0,9.7
2,6.815095174454051,9.7
3,8.227980759401833,9.7
4,7.687759800451213,9.7
5,4.404878588366651,9.7
6,-5.942430548456888,9.7
7,-7.139983303613167,9.7
8,5.956884620937175,9.7
9,10.016672228837013,9.7
10,7.891923574235234,9.7
11,9.561368945708065,9.7
12,-7.8630247907205675,9.7
13,7.588388052149259,9.7
14,10.168439989880007,9.7
15,7.536649042702787,9.7
16,9.559644312059836,9.7
17,8.80597940778959,9.7
18,9.181949543100606,9.7
19,8.84047208075388,9.7
20,6.8295492469343335,9.7
21,9.295775363882841,9.7
22,7.816039693713725,9.7
23,9.940788348315527,9.7
24,8.498994618407172,9.7
25,8.195459096321208,9.7
26,9.447543124925824,9.7
27,6.8295492469343335,9.7
28,9.242311720788146,9.7
29,8.195459096321187,9.7
30,9.371659244404336,9.7
31,9.257833423622092,9.7
32,7.664271932670758,9.7
33,9.63725282622955,9.7
34,7.740155813192257,9.7
35,9.789020587272544,9.7
36,7.436620291106271,9.7
37,7.891923574235223,9.7
38,9.068123722318377,9.7
39,8.08163327553896,9.7
40,8.612820439189404,9.7
41,8.726646259971647,9.7
42,8.233401036581945,9.7
43,9.956310051149476,9.7
44,7.258983025340045,9.7
45,9.10606566257911,9.7
46,7.929865514495968,9.7
47,9.030181782057616,9.7
48,8.992239841796874,9.7
49,7.588388052149259,9.7
50,9.751078647011793,9.7
51,7.967807454756723,9.7
52,10.016672228837024,9.7
53,7.51250417162776,9.7
54,7.891923574235234,9.7
55,10.320207750922993,9.7
56,7.664271932670747,9.7
57,9.257833423622097,9.7
58,8.688704319710913,9.7
59,8.536936558667916,9.7
60,8.878414021014635,9.7
61,6.791607306673589,9.7
62,9.10606566257911,9.7
63,7.967807454756723,9.7
64,9.485485065186575,9.7
65,8.764588200232392,9.7
66,7.853981633974479,9.7
67,9.751078647011793,9.7
68,7.816039693713734,9.7
69,7.474562231367016,9.7
70,9.181949543100599,9.7
71,7.967807454756723,9.7
72,10.434033571705232,9.7
73,7.5125041716277705,9.7
74,9.030181782057612,9.7
75,8.38516879762494,9.7
76,8.461052678146427,9.7
77,9.295775363882838,9.7
78,6.943375067716577,9.7
79,9.257833423622088,9.7
80,8.081633275538966,9.7
81,9.637252826229561,9.7
82,10.016672228837013,9.7
83,8.005749395017455,9.7
84,10.054614169097768,9.7
85,7.5125041716277705,9.7
86,7.664271932670758,9.7
87,8.878414021014645,9.7
88,7.816039693713738,9.7
89,10.130498049619263,9.7
90,7.436620291106271,9.7
91,9.409601184665085,9.7
92,8.461052678146427,9.7
93,8.802530140493138,9.7
94,8.916355961275373,9.7
95,6.791607306673589,9.7
96,8.916355961275379,9.7
97,9.295775363882846,9.7
98,7.7401558131922465,9.7
99,9.864904467794037,9.7
100,7.740155813192257,9.7
101,10.035643198967394,9.7
102,7.436620291106271,9.7
103,7.360736410584773,9.7
104,9.030181782057623,9.7
105,8.005749395017467,9.7
106,10.2443238704015,9.7
107,7.588388052149259,9.7
108,9.181949543100599,9.7
109,8.347226857364184,9.7
110,7.1710267092810405,9.7
111,8.84047208075388,9.7
112,8.49899461840716,9.7
113,8.650762379450157,9.7
114,9.409601184665085,9.7
115,7.398678350845527,9.7
116,9.675194766490304,9.7
117,7.891923574235234,9.7
118,9.637252826229561,9.7
119,8.005749395017467,9.7
120,7.360736410584782,9.7
121,9.333717304143597,9.7
122,7.702213872931503,9.7
123,10.092556109358512,9.7
124,9.63725282622955,9.7
125,8.005749395017476,9.7
126,10.130498049619263,9.7
127,7.133084769020296,9.7
128,7.7401558131922465,9.7
129,8.650762379450159,9.7
130,7.929865514495975,9.7
131,10.092556109358512,9.7
132,7.5125041716277705,9.7
133,9.713136706751047,9.7
134,8.271342976842696,9.7
135,9.106065662579109,9.7
136,8.461052678146423,9.7
137,7.246910589802539,9.7
138,8.840472080753887,9.7
139,9.789020587272548,9.7
140,7.664271932670747,9.7
141,9.713136706751062,9.7
142,7.8539816339745006,9.7
143,9.48548506518657,9.7
144,7.816039693713734,9.7
145,7.284852530063284,9.7
146,9.295775363882841,9.7
147,8.043691335278211,9.7
148,10.320207750922993,9.7
149,7.626329992410014,9.7
150,8.802530140493136,9.7
151,8.57487849892867,9.7
152,7.5125041716277705,9.7
153,8.30928491710344,9.7
154,8.802530140493136,9.7
155,8.043691335278213,9.7
156,9.902846408054781,9.7
157,7.360736410584782,9.7
158,9.675194766490304,9.7
159,8.1195752157997,9.7
160,9.295775363882841,9.7
161,8.924979129516458,9.7
162,7.338316173157978,9.7
163,9.295775363882841,9.7
164,7.588388052149259,9.7
165,9.826962527533293,9.7
166,9.751078647011814,9.7
167,7.967807454756723,9.7
168,9.826962527533293,9.7
169,7.133084769020296,9.7
